type_debris,waste_quantity,pickup_name,pickup_address,pickup_city,pickup_state,pickup_zip,pickup_lat,pickup_lng,pickup_geocode_confidence,generator_name,generator_address,generator_city,generator_state,generator_zip,transporter_name,receiving_name,receiving_address,receiving_city,receiving_state,receiving_zip,receiving_lat,receiving_lng,receiving_geocode_confidence
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicom Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicorn Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicorn Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russa Development Enterprises, Inc.",Crass Bay Bridge-Unicom Construction,Cross Bay Blvd.,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicom Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,Unconfirmed,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicom Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicorn Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Limited-Use Fill,35 Cubic Yards,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,11422,40.635737,-73.8306375,unconfirmed,Unicom Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,Cross Bay Bridge,Cross Bay Boulevard,Queens,NY,Unknown,40.635737,-73.8306375,unconfirmed,Unicom Construction Enterprises,"10 Craig Road, Suite A",Montevale,NY,7645,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,25 Tons,Unknown,836 Fifth Avenue,Brooklyn,NY,11232,40.6533159,-74.00214,confirmed,"Russo Development Enterprises, Inc.",67 East Avenue Lawrence NY 11559,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Limited-Use Fill,40 Cubic Yards,Unknown,700-728 Atlantic Avenue,Brooklyn,NY,11217,40.6825141,-73.9724975,unconfirmed,"Russo Development Enterprises, Inc.",67 East Avenue,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Limited-Use Fill,30 Tons,Russo Recyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",Eng Rackowny DPW,5 WILLIAMSON STREET,EAST ROCKAWAY,NY,5162399324,40.6363138,-73.6637761,unconfirmed
Mix/Other,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",LIDD GOLF CAID,255 L380 BLVD.,LED BEACH,NY,11561,40.5895272,-73.6389038,unconfirmed
Limited-Use Fill,30 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",LIDO BEACH GOLF CLUB,55 LG BLUD.,LIDO BERCH,NY,151,43.2994285,-74.2179326,unconfirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Residue,20 Tons,Bowery Bay,34-01 Berrian Boulevard,Astoria,NY,11105,40.7791772,-73.8956682,unconfirmed,John P. Picone,31 Garden Lane,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
General Fill,4.33 Tons,Marine Parkway Bridge,Flatbush Avenue,Brooklyn/Queens,NY,Unknown,40.6459145,-73.9580258,unconfirmed,Regency for Kiska,248-10 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",Liotta Bros.,4014 Daly Blvd.,Oceanside,NY,11572,40.6205644,-73.6410066,confirmed
Limited-Use Fill,5.39 Tons,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,Unconfirmed,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway New York NY 10004,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,Unconfirmed,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Residue,20 Tons,Bowery Bay,34-01 Berrian Boulevard,Astoria,NY,11105,40.7791772,-73.8956682,unconfirmed,John P. Picone,31 Garden Lane,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
General Fill,4.33 Tons,Marine Parkway Bridge,Flatbush Avenue,Brooklyn/Queens,NY,Unknown,40.6459145,-73.9580258,unconfirmed,Regency for Kiska,248-10 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",Liotta Bros.,4014 Daly Blvd.,Oceanside,NY,11572,40.6205644,-73.6410066,confirmed
Limited-Use Fill,5.39 Tons,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,Unconfirmed,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway New York,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,Unconfirmed,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Mix/Other,Unconfirmed,Russo Reycling Company,248-12 Brockville Boulevard,Rosedale,NY,11422,40.6575584,-73.7330753,unconfirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Residue,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,6.05 Tons,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
General Fill,6.41 Tons,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,5.99 Tons,"John P. Picone, Inc.",544 West 35th Street,New York,NY,10001,40.755781,-74.000495,confirmed,MTA NYCTA,2 Broadway,New York,NY,10004,"Russo Development Enterprises, Inc.",Cooper Recycling,123 Varick Ave,Brooklyn,NY,11237,40.7099207,-73.9291852,confirmed
Construction Waste,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Construction Waste,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Construction Waste,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
